ranking_dea,cod_ibge,Município,UF,População_2022,eficiencia_dea,phi_expansao_outputs,eficiente,benchmarks_sugeridos,tipo_benchmark,risco_inundacao,risco_deslizamento,exposicao_domicilios_risco,saneamento_resiliente,gestao_risco,governanca_investimento_adaptativo,agua,esgoto,tratamento_esgoto,infraestrutura,politica_ambiental,risco_composto,grupo_prioridade,cluster_kmeans,classe_inundacao,classe_deslizamento,risco_percentil,ineficiencia_percentil,indice_prioridade,eficiencia_pred_rf
151,3553005,Taguaí,SP,12669,0.9515597764304662,1.0509061277802694,False,Dumont; Santópolis do Aguapeí; Paulo de Faria,similaridade,0.67,0.56,0.0,96.55666666666667,4,22.16942870425048,97.12,92.55,100.0,4.33885740850096,40,0.615,alto risco/alta eficiência,1,Alto,Médio,0.8643410852713178,0.23410852713178296,0.20234961841235502,0.9520216472304357
152,3552908,Taciba,SP,6260,0.9512784198560064,1.0512169509231257,False,Marapoama; Santa Ernestina; Adamantina,similaridade,0.44,0.38,0.0,96.53666666666668,4,31.817429106306,97.25,92.36,100.0,23.634858212612,40,0.41000000000000003,baixo risco/alta eficiência,1,Médio,Baixo,0.4263565891472868,0.23565891472868217,0.10047473108587224,0.9525915380506811
153,3534609,Osvaldo Cruz,SP,31272,0.9511846343311863,1.051320599499736,False,Pirangi; Embaúba; Jales,similaridade,0.43,0.31,0.0,96.53000000000002,32,50.0,98.89,90.7,100.0,0.0,100,0.37,baixo risco/alta eficiência,3,Médio,Baixo,0.31937984496124033,0.2372093023255814,0.07575987020010817,0.9542698218945618
154,3527801,Lupércio,SP,3981,0.951043956043956,1.0514761106938588,False,Terra Roxa; Paulo de Faria; Icém,similaridade,0.5,0.44,0.0,96.52,4,20.0,97.39,92.17,100.0,0.0,40,0.47,alto risco/alta eficiência,1,Médio,Médio,0.5922480620155038,0.23875968992248062,0.14140496364401176,0.9515584626506568
155,3544905,Sales Oliveira,SP,11411,0.950950170519136,1.0515798103848986,False,Terra Roxa; Paulo de Faria; Dumont,similaridade,0.57,0.47,0.0,96.51333333333334,8,10.0,99.0,90.54,100.0,0.0,20,0.52,alto risco/alta eficiência,1,Médio,Médio,0.7077519379844961,0.24031007751937986,0.17007992308154557,0.9527974438686662
156,3500709,Agudos,SP,37680,0.9505750284198561,1.0519948137731991,False,Pompéia; Leme; Pontal,similaridade,0.57,0.62,0.0,96.48666666666668,44,43.97637923885866,96.06,93.4,100.0,7.95275847771733,80,0.595,alto risco/alta eficiência,3,Médio,Alto,0.8263565891472868,0.24186046511627907,0.1998629890030647,0.950324782384516
157,3549102,São João da Boa Vista,SP,92535,0.9497778514588857,1.052877784488206,False,Guariba; Santa Ernestina; Ituverava,similaridade,0.31,0.27,0.0,96.42999999999999,28,30.0,94.94,94.35,100.0,0.0,60,0.29000000000000004,baixo risco/alta eficiência,3,Baixo,Baixo,0.17054263565891473,0.2434108527131783,0.041511928369689324,0.9475511370703006
158,3529401,Mauá,SP,418261,0.9490937018814077,1.0536367463167016,False,Leme; Pompéia; Pontal,similaridade,0.69,0.49,100.0,96.35333333333334,56,41.293198979784144,96.45,92.61,100.0,2.58639795956829,80,0.59,alto risco/alta eficiência,2,Alto,Médio,0.813953488372093,0.24496124031007752,0.19938705606634216,0.949165827921863
159,3555000,Tupã,SP,63928,0.949074460022736,1.053658108106759,False,Guariba; Ituverava; Pirangi,similaridade,0.49,0.36,0.0,96.38,44,30.43756203590858,96.56,92.58,100.0,0.875124071817165,60,0.425,baixo risco/alta eficiência,3,Médio,Baixo,0.4697674418604651,0.24651162790697675,0.11580313683071931,0.950854396855475
160,3531407,Monte Aprazível,SP,22280,0.9486993179234562,1.0540747538312059,False,São Joaquim da Barra; São Simão; Santópolis do Aguapeí,similaridade,0.69,0.58,0.0,96.35333333333335,4,40.87798871731729,96.37,92.79,99.9,1.75597743463457,80,0.635,alto risco/alta eficiência,1,Alto,Médio,0.8736434108527131,0.24806201550387597,0.2167177453278048,0.9494390140736375
161,3549508,São José da Bela Vista,SP,7626,0.9486055323986362,1.0541789667528167,False,Auriflama; Santópolis do Aguapeí; Nova Europa,similaridade,0.59,0.51,0.0,96.34666666666668,0,33.609792564485936,89.04,100.0,100.0,7.21958512897187,60,0.55,alto risco/alta eficiência,1,Médio,Médio,0.7627906976744186,0.2496124031007752,0.19040201910942853,0.9492755487159913
162,3519600,Ibitinga,SP,60037,0.9479959264873059,1.054856853346817,False,Pompéia; Pontal; Guariba,similaridade,0.56,0.44,0.0,96.30333333333334,32,40.0,99.93,96.05,92.93,0.0,80,0.5,alto risco/alta eficiência,3,Médio,Médio,0.6635658914728683,0.25116279069767444,0.16666306111411577,0.9546807974363825
163,3533908,Olímpia,SP,55075,0.947855248200076,1.055013412542626,False,Pirangi; Jales; Embaúba,similaridade,0.47,0.43,0.0,96.29333333333334,36,51.76134236282995,94.44,94.44,100.0,23.5226847256599,80,0.44999999999999996,alto risco/alta eficiência,3,Médio,Médio,0.5248062015503876,0.2527131782945736,0.13262544318250105,0.9464735731024284
164,3508108,Buritama,SP,17210,0.9456981811292154,1.0574198195093758,False,Guariba; Águas de São Pedro; Embaúba,similaridade,0.3,0.22,0.0,96.13999999999999,20,40.0,94.21,94.21,100.0,0.0,80,0.26,baixo risco/alta eficiência,3,Baixo,Baixo,0.12868217054263567,0.25426356589147286,0.03271918754882519,0.9453589225682445
165,3526902,Limeira,SP,291869,0.9453699317923456,1.0577869745699233,False,Presidente Prudente; Pompéia; Pontal,similaridade,0.59,0.59,100.0,96.11666666666667,20,51.96797376587805,98.51,96.05,93.79,3.9359475317561,100,0.59,alto risco/alta eficiência,2,Médio,Médio,0.813953488372093,0.2558139534883721,0.20822065981611682,0.9541991532792801
166,3556107,Valentim Gentil,SP,14098,0.9452761462675257,1.0578919228508563,False,Ituverava; Pirangi; Embaúba,similaridade,0.24,0.46,0.0,96.11,32,40.0,96.16,92.17,100.0,0.0,80,0.35,baixo risco/alta eficiência,3,Baixo,Médio,0.27596899224806204,0.25736434108527134,0.07102457784988885,0.9474365385646258
167,3519204,Iacri,SP,6131,0.9449478969306555,1.058259405886994,False,Nova Europa; Auriflama; Santópolis do Aguapeí,similaridade,0.63,0.49,0.0,96.08666666666666,4,30.0,94.46,93.8,100.0,0.0,60,0.56,alto risco/alta eficiência,1,Alto,Médio,0.7713178294573644,0.2589147286821705,0.19970554654167416,0.9427892853071829
168,3521309,Ipuã,SP,14454,0.9442913982569158,1.0589951384137541,False,Marapoama; Clementina; Adamantina,similaridade,0.47,0.26,0.0,96.04,4,40.0,95.86,95.86,96.4,0.0,80,0.365,baixo risco/alta eficiência,1,Médio,Baixo,0.3062015503875969,0.26046511627906976,0.07975482242653686,0.9528189462783315
169,3546900,Santa Lúcia,SP,7149,0.9439162561576353,1.0594160164914022,False,Pompéia; Nova Europa; Pontal,similaridade,0.6,0.46,0.0,96.01333333333332,28,30.51466874395346,94.02,94.02,100.0,1.02933748790692,60,0.53,alto risco/alta eficiência,1,Alto,Médio,0.7217054263565892,0.2627906976744186,0.1896574725076618,0.9435907862283459
169,3510005,Cândido Mota,SP,29449,0.9439162561576353,1.0594160164914022,False,Adamantina; Guariba; Santa Ernestina,similaridade,0.54,0.37,0.0,96.01333333333332,28,30.0,94.02,94.02,100.0,0.0,60,0.455,alto risco/alta eficiência,1,Médio,Baixo,0.5488372093023256,0.2627906976744186,0.14422931314223905,0.9445294857459158
171,3541802,Queiroz,SP,3265,0.9438693633952252,1.0594686497746524,False,Itapura; Marapoama; Santa Ernestina,similaridade,0.33,0.26,0.0,96.00999999999999,0,28.45476247314395,94.15,93.88,100.0,16.9095249462879,40,0.29500000000000004,baixo risco/alta eficiência,1,Baixo,Baixo,0.17751937984496124,0.2651162790697674,0.04706327744726879,0.9427381279859776
172,3505203,Bariri,SP,31595,0.9435880068207659,1.059784559332524,False,Monte Alto; Presidente Prudente; Pontal,similaridade,0.67,0.4,0.0,95.99000000000001,12,50.0,94.99,92.98,100.0,0.0,100,0.535,alto risco/alta eficiência,3,Alto,Médio,0.7364341085271318,0.26666666666666666,0.19638242894056845,0.9432634601039953
173,3531902,Morro Agudo,SP,27933,0.9434942212959454,1.0598899043880106,False,Nova Europa; Auriflama; Santópolis do Aguapeí,similaridade,0.6,0.5,0.0,95.98333333333333,8,30.89026397456999,95.97,91.98,100.0,1.78052794913998,60,0.55,alto risco/alta eficiência,1,Alto,Médio,0.7627906976744186,0.2682170542635659,0.20459347394988284,0.9447872204702076
174,3549805,São José do Rio Preto,SP,480439,0.9430721864342555,1.0603642164243947,False,Pompéia; Jales; Pontal,similaridade,0.49,0.53,0.0,95.95333333333333,24,53.89167116885075,93.93,93.93,100.0,7.7833423377015,100,0.51,alto risco/alta eficiência,3,Médio,Médio,0.6837209302325581,0.26976744186046514,0.18444564629529475,0.9429955637391563
175,3518008,Guarani d'Oeste,SP,1968,0.9428846153846151,1.0605751580664902,False,Marapoama; Santa Ernestina; Itapura,similaridade,0.28,0.27,0.0,95.94,8,30.0,95.77,92.05,100.0,0.0,60,0.275,baixo risco/alta eficiência,1,Baixo,Baixo,0.14883720930232558,0.2713178294573643,0.04038218857039841,0.9452074712479656
176,3512506,Coroados,SP,5400,0.9426970443349755,1.060786183651874,False,Terra Roxa; Paulo de Faria; Nova Europa,similaridade,0.63,0.47,0.0,95.92666666666666,20,20.61746931185687,94.44,93.34,100.0,1.23493862371374,40,0.55,alto risco/alta eficiência,1,Alto,Médio,0.7627906976744186,0.27286821705426356,0.2081413376599964,0.9412201213746537
177,3529708,Miguelópolis,SP,19441,0.9416185107995453,1.0620012123071816,False,São Joaquim da Barra; São Simão; Leme,similaridade,0.78,0.6,0.0,95.85000000000001,8,40.0,97.78,89.77,100.0,0.0,80,0.69,alto risco/alta eficiência,1,Alto,Alto,0.9503875968992248,0.2744186046511628,0.26080403821885706,0.9449074200284011
178,3554102,Taubaté,SP,310739,0.941430939749905,1.0622128058226492,False,Ituverava; Lins; Pirangi,similaridade,0.35,0.57,0.0,95.83666666666666,36,40.0,94.57,92.94,100.0,0.0,80,0.45999999999999996,alto risco/alta eficiência,3,Baixo,Médio,0.5604651162790698,0.27596899224806204,0.1546709933297278,0.9409194787503432
179,3553906,Tarabai,SP,6536,0.9411964759378555,1.062477416315812,False,Auriflama; Adamantina; Motuca,similaridade,0.52,0.45,0.0,95.82000000000001,4,30.0,94.29,93.17,100.0,0.0,60,0.485,alto risco/alta eficiência,1,Médio,Médio,0.6310077519379845,0.2775193798449612,0.1751168799951926,0.9410520296116649
180,3554805,Tremembé,SP,51173,0.9411026904130352,1.0625832974307148,False,Pirangi; Ituverava; Lins,similaridade,0.48,0.46,0.0,95.81333333333333,48,40.0,95.79,91.65,100.0,0.0,80,0.47,alto risco/alta eficiência,3,Médio,Médio,0.5922480620155038,0.27906976744186046,0.16527852893455922,0.9423830983092781
181,3557006,Votorantim,SP,127923,0.9404033688365485,1.063373476891287,False,Guariba; Embaúba; Jales,similaridade,0.63,0.0,64.0,95.40000000000002,28,43.01243859230315,96.19,95.61,94.4,6.0248771846063,80,0.315,baixo risco/alta eficiência,2,Alto,Muito baixo,0.20930232558139536,0.2806201550387597,0.058734451054624125,0.949793823267997
182,3531803,Monte Mor,SP,64662,0.940117942402425,1.063696324574499,False,Guariba; Pirangi; Embaúba,similaridade,0.49,0.33,48.0,95.74333333333334,44,40.0,100.0,87.23,100.0,0.0,80,0.41000000000000003,baixo risco/alta eficiência,2,Médio,Baixo,0.4263565891472868,0.28217054263565894,0.12030527011597861,0.9303493046097255
183,3552700,Tabatinga,SP,14769,0.9400241568776051,1.0638024487813285,False,Pontal; Pompéia; Adamantina,similaridade,0.51,0.41,0.0,95.73666666666666,16,40.4299481097109,93.69,93.52,100.0,0.859896219421794,80,0.45999999999999996,alto risco/alta eficiência,3,Médio,Médio,0.5604651162790698,0.2837209302325581,0.15901568415359654,0.9396947758126685
184,3503703,Ariranha,SP,7602,0.9398834785903752,1.0639616748022709,False,Monte Alto; Presidente Prudente; Pontal,similaridade,0.6,0.52,0.0,95.72666666666667,8,44.809073890263974,94.7,92.48,100.0,9.61814778052795,80,0.56,alto risco/alta eficiência,1,Alto,Médio,0.7713178294573644,0.28527131782945736,0.22003485367465897,0.9374525825685527
185,3509304,Cajobi,SP,9133,0.9390394088669951,1.0649180327868852,False,Adamantina; Motuca; Auriflama,similaridade,0.54,0.41,0.0,95.66666666666667,4,32.00850598685781,93.5,93.5,100.0,4.01701197371562,60,0.475,alto risco/alta eficiência,1,Médio,Médio,0.6093023255813953,0.2868217054263566,0.17476113214350097,0.9391128511789923
186,3503000,Aramina,SP,5420,0.9388518378173555,1.0651307903117087,False,Terra Roxa; Paulo de Faria; Icém,similaridade,0.5,0.42,0.0,95.65333333333335,4,21.129524695003205,93.48,93.48,100.0,2.25904939000641,40,0.45999999999999996,alto risco/alta eficiência,1,Médio,Médio,0.5604651162790698,0.28837209302325584,0.1616224986479178,0.9387326251928846
187,3505708,Barueri,SP,316473,0.938711159530125,1.0652904142532549,False,Leme; Pompéia; Presidente Prudente,similaridade,0.66,0.7,0.0,95.64333333333333,36,53.13839504466585,100.0,95.04,91.89,26.2767900893317,80,0.6799999999999999,alto risco/alta eficiência,3,Alto,Alto,0.9356589147286821,0.289922480620155,0.2712685535725016,0.9470037453211476
188,3543808,Rinópolis,SP,9259,0.938664266767715,1.0653436328661943,False,Motuca; Adamantina; Pontal,similaridade,0.52,0.37,0.0,95.64,4,40.0,100.0,86.92,100.0,0.0,80,0.445,alto risco/alta eficiência,1,Médio,Baixo,0.5186046511627908,0.29147286821705426,0.1511591851451235,0.9299093209618021
189,3512001,Colina,SP,18487,0.9380077680939746,1.0660892521519232,False,Águas de São Pedro; Guariba; Embaúba,similaridade,0.2,0.23,0.0,95.59333333333332,16,40.0,93.39,93.39,100.0,0.0,80,0.21500000000000002,baixo risco/alta eficiência,3,Baixo,Baixo,0.08062015503875969,0.2930232558139535,0.02362358031368307,0.938325356966595
190,3542701,Restinga,SP,6404,0.9372105911330051,1.0669960513261891,False,Pontal; Pompéia; Motuca,similaridade,0.53,0.46,0.0,95.53666666666668,12,40.0,94.22,92.39,100.0,0.0,80,0.495,alto risco/alta eficiência,1,Médio,Médio,0.6511627906976745,0.29457364341085274,0.1918153957093925,0.9366983228042399
191,3536000,Parapuã,SP,10580,0.9364603069344447,1.067850919675983,False,Pompéia; Pontal; Guariba,similaridade,0.55,0.43,30.0,95.48333333333333,24,40.0,94.83,91.62,100.0,0.0,80,0.49,alto risco/alta eficiência,3,Médio,Médio,0.641860465116279,0.2961240310077519,0.19007030827474308,0.9339636958194047
192,3514700,Echaporã,SP,6205,0.9364134141720349,1.067904394432653,False,Pontal; Marapoama; Clementina,similaridade,0.43,0.39,0.0,95.48,8,42.81264213290447,96.81,89.63,100.0,5.62528426580895,80,0.41000000000000003,baixo risco/alta eficiência,3,Médio,Baixo,0.4263565891472868,0.29767441860465116,0.1269154497926807,0.9399452843081905
193,3538808,Piraju,SP,29436,0.9363196286472151,1.068011360014731,False,Pontal; Pompéia; Presidente Prudente,similaridade,0.59,0.47,0.0,95.47333333333334,16,43.647422447261626,94.73,91.69,100.0,7.29484489452325,80,0.53,alto risco/alta eficiência,3,Médio,Médio,0.7217054263565892,0.2992248062015504,0.2159521663361577,0.934843481172211
194,3554003,Tatuí,SP,123942,0.9356064418279605,1.0688254754277122,False,Paulínia; Pirangi; Guariba,similaridade,0.32,0.28,0.0,95.38,48,40.73965649382468,99.0,87.14,100.0,1.47931298764936,80,0.30000000000000004,baixo risco/alta eficiência,3,Baixo,Baixo,0.18914728682170542,0.30077519379844964,0.05689081185024939,0.9289364892092262
195,3539905,Poloni,SP,5592,0.9345377036756349,1.0700477851957122,False,Terra Roxa; Icém; Santa Ernestina,similaridade,0.46,0.4,0.0,95.34666666666668,12,20.0,93.25,92.79,100.0,0.0,40,0.43000000000000005,baixo risco/alta eficiência,1,Médio,Médio,0.4968992248062015,0.3023255813953488,0.15022534703443302,0.9344744048202203
196,3551009,São Vicente,SP,329844,0.934194070567355,1.0704413906124235,False,Lins; Leme; Pompéia,similaridade,0.6,0.82,0.0,95.17,68,40.0,93.6,91.91,100.0,0.0,80,0.71,alto risco/alta eficiência,3,Alto,Muito alto,0.9635658914728682,0.30387596899224806,0.2928045189591972,0.93100120065244
197,3519501,Ibirarema,SP,6385,0.9340701247986279,1.0705834320689633,False,Vinhedo; Jundiaí; Paulínia,similaridade,0.12,0.05,0.0,95.01666666666667,76,50.95257001419758,92.68,92.37,100.0,1.90514002839517,100,0.08499999999999999,baixo risco/alta eficiência,3,Muito baixo,Muito baixo,0.015503875968992248,0.3054263565891473,0.004735292350219338,0.9297961997226178
198,3525805,Júlio Mesquita,SP,4254,0.9337405267146649,1.0709613338926895,False,Dumont; Paulo de Faria; Terra Roxa,similaridade,0.56,0.5,0.0,95.29,4,20.0,95.14,95.14,95.59,0.0,40,0.53,alto risco/alta eficiência,1,Médio,Médio,0.7217054263565892,0.30697674418604654,0.22154678204434833,0.9441803908403719
199,3555604,Uchoa,SP,10394,0.9335998484274349,1.071122710317927,False,Motuca; Marapoama; Adamantina,similaridade,0.5,0.36,0.0,95.28000000000002,0,40.09712153384175,92.92,92.92,100.0,20.1942430676835,60,0.43,baixo risco/alta eficiência,1,Médio,Baixo,0.4868217054263566,0.3085271317829457,0.1501977044648759,0.9332883119549701
200,3548302,Santo Expedito,SP,3000,0.9328026714664642,1.0720380961472746,False,Marapoama; Santa Ernestina; Clementina,similaridade,0.41,0.32,0.0,95.22333333333331,0,40.0,99.6,86.07,100.0,0.0,80,0.365,baixo risco/alta eficiência,1,Médio,Baixo,0.3062015503875969,0.31007751937984496,0.09494621717444865,0.9295517980847126
201,3530508,Mococa,SP,67681,0.9322868510799546,1.0726312388098223,False,Leme; Dumont; Santópolis do Aguapeí,similaridade,0.69,0.65,0.0,95.18666666666667,16,21.54675779924866,94.79,90.77,100.0,3.09351559849732,40,0.6699999999999999,alto risco/alta eficiência,1,Alto,Alto,0.9131782945736434,0.3116279069767442,0.28457184063457724,0.9301885549068626
202,3522604,Itapira,SP,72022,0.9320992800303146,1.07284708981588,False,Presidente Prudente; Monte Alto; Jales,similaridade,0.66,0.37,0.0,95.17333333333333,20,53.56939855008732,92.76,92.76,100.0,7.13879710017464,100,0.515,alto risco/alta eficiência,3,Alto,Baixo,0.6953488372093023,0.31317829457364343,0.21776816297097532,0.931659965359064
203,3523701,Itirapuã,SP,5779,0.9315365668813944,1.0734951643903878,False,Dumont; Paulo de Faria; Santópolis do Aguapeí,similaridade,0.63,0.54,0.0,95.13333333333333,4,20.0,99.95,85.45,100.0,0.0,40,0.585,alto risco/alta eficiência,1,Alto,Médio,0.8069767441860465,0.3147286821705426,0.2539787272399495,0.9246107367581364
204,3500402,Águas da Prata,SP,7369,0.9314427813565742,1.073603252948697,False,Guariba; Embaúba; Santa Ernestina,similaridade,0.33,0.35,0.0,95.12666666666667,16,40.29897852772299,100.0,99.26,86.12,0.597957055445968,80,0.33999999999999997,baixo risco/alta eficiência,3,Baixo,Baixo,0.25503875968992246,0.31627906976744186,0.08066342166937082,0.9316264049022394
205,3535507,Paraguaçu Paulista,SP,40989,0.9312552103069346,1.0738194953780797,False,Guariba; Pirangi; Embaúba,similaridade,0.52,0.36,0.0,95.11333333333334,36,40.0,93.05,92.29,100.0,0.0,80,0.44,alto risco/alta eficiência,3,Médio,Baixo,0.5131782945736434,0.3178294573643411,0.16310317889549908,0.9297634622852646
206,3504602,Bady Bassitt,SP,27260,0.9306924971580144,1.074468745642223,False,Marapoama; Santa Ernestina; Clementina,similaridade,0.38,0.29,0.0,95.07333333333334,4,40.0,92.61,92.61,100.0,0.0,80,0.33499999999999996,baixo risco/alta eficiência,1,Baixo,Baixo,0.24263565891472869,0.31937984496124033,0.07749293912625443,0.9299768344242288
207,3511508,Cerquilho,SP,44695,0.9305203894641871,1.0746674778140226,False,Águas de São Pedro; Embaúba; Pirangi,similaridade,0.21,0.28,0.0,94.98,24,50.0,92.47,92.47,100.0,0.0,100,0.245,baixo risco/alta eficiência,3,Baixo,Baixo,0.11162790697674418,0.3209302325581395,0.03582477014602488,0.929465387362898
208,3527405,Lucélia,SP,20061,0.9297546419098144,1.075552575834302,False,Nova Europa; Santópolis do Aguapeí; Auriflama,similaridade,0.68,0.54,0.0,95.00666666666666,12,31.03334547876016,95.36,89.66,100.0,2.06669095752032,60,0.6100000000000001,alto risco/alta eficiência,1,Alto,Médio,0.8596899224806202,0.32248062015503876,0.2772333393425876,0.9308994971626566
209,3535200,Palmeira d'Oeste,SP,8903,0.9292388215233041,1.0761496149727117,False,Icém; Itapura; Paranapuã,similaridade,0.44,0.26,0.0,94.96999999999998,4,20.0,94.6,90.31,100.0,0.0,40,0.35,baixo risco/alta eficiência,1,Médio,Baixo,0.27596899224806204,0.324031007751938,0.08942251066642631,0.9287736380070273
210,3529104,Marinópolis,SP,1860,0.9285823228495642,1.0769104422872002,False,Motuca; Adamantina; Marapoama,similaridade,0.49,0.41,0.0,94.92333333333333,4,37.0540262089935,94.89,89.88,100.0,14.108052417987,60,0.44999999999999996,alto risco/alta eficiência,1,Médio,Médio,0.5248062015503876,0.32558139534883723,0.1708671353884983,0.928968522336591
211,3556909,Vista Alegre do Alto,SP,8109,0.9273162182644937,1.0783807942791475,False,Guariba; Embaúba; Pirangi,similaridade,0.34,0.26,0.0,94.83333333333333,24,40.0,92.25,92.25,100.0,0.0,80,0.30000000000000004,baixo risco/alta eficiência,3,Baixo,Baixo,0.18914728682170542,0.3271317829457364,0.06187608917733309,0.9267395457979162
212,3544202,Riolândia,SP,10309,0.9268003978779841,1.0789809783094773,False,Motuca; Auriflama; Adamantina,similaridade,0.52,0.45,0.0,94.79666666666667,4,37.07120151775955,96.16,88.23,100.0,14.1424030355191,60,0.485,alto risco/alta eficiência,1,Médio,Médio,0.6310077519379845,0.32868217054263565,0.20740099753620578,0.9255924715912596
213,3520004,Igaraçu do Tietê,SP,23106,0.9266128268283442,1.0791993927203112,False,Leme; Dumont; Santópolis do Aguapeí,similaridade,0.85,0.69,0.0,94.78333333333335,8,20.0,99.43,98.56,86.36,0.0,40,0.77,alto risco/alta eficiência,1,Muito alto,Alto,0.9868217054263566,0.3302325581395349,0.3258806562105643,0.9304985139379353
214,3504800,Bálsamo,SP,9596,0.925956328154604,1.0799645400047777,False,Pontal; Pompéia; Adamantina,similaridade,0.53,0.39,0.0,94.73666666666668,16,42.45843122966165,92.62,91.59,100.0,24.9168624593233,60,0.46,alto risco/alta eficiência,3,Médio,Baixo,0.568217054263566,0.33178294573643413,0.18852472808124515,0.9248280612452996
215,3523206,Itararé,SP,44438,0.9253529401811282,1.080668744408226,False,Leme; Lins; Pompéia,similaridade,0.8,0.71,0.0,94.53666666666668,68,50.0,94.67,88.94,100.0,0.0,100,0.755,alto risco/alta eficiência,3,Muito alto,Alto,0.9782945736434109,0.3333333333333333,0.32609819121447026,0.9230669833799399
216,3547700,Santo Anastácio,SP,17963,0.924924687381584,1.0811691088394997,False,Monte Alto; Nova Europa; Presidente Prudente,similaridade,0.69,0.52,0.0,94.66333333333334,16,40.73200487492304,92.35,91.64,100.0,1.46400974984609,80,0.605,alto risco/alta eficiência,1,Alto,Médio,0.8496124031007752,0.33565891472868215,0.28517997716483384,0.9237615953557924
216,3529203,Martinópolis,SP,24881,0.924924687381584,1.0811691088394997,False,Guariba; Santa Ernestina; Ituverava,similaridade,0.37,0.33,0.0,94.66333333333334,32,30.33359299418276,83.99,100.0,100.0,0.667185988365519,60,0.35,baixo risco/alta eficiência,3,Baixo,Baixo,0.27596899224806204,0.33565891472868215,0.0926314524367526,0.9341983819182581
218,3503505,Areias,SP,3577,0.9247297466726038,1.081397028265,False,Ilhabela; São Joaquim da Barra; Presidente Prudente,similaridade,0.64,0.71,0.0,53.050000000000004,4,72.87013607066126,98.26,60.89,0.0,85.7402721413225,60,0.675,alto risco/alta eficiência,3,Alto,Alto,0.9263565891472868,0.33798449612403103,0.31309416501412174,0.607973682928684
219,3535309,Palmital,SP,19594,0.9246902235695338,1.0814432493292205,False,São Joaquim da Barra; Santópolis do Aguapeí; Nova Europa,similaridade,0.68,0.51,0.0,94.64666666666666,4,40.0,92.24,91.7,100.0,0.0,80,0.595,alto risco/alta eficiência,1,Alto,Médio,0.8263565891472868,0.3395348837209302,0.28057688840814854,0.9234427389099544
220,3525409,Jeriquara,SP,3863,0.924174403183024,1.0820468480362786,False,Marapoama; Santa Ernestina; Clementina,similaridade,0.34,0.26,0.0,94.61,4,40.0,92.34,91.49,100.0,0.0,80,0.30000000000000004,baixo risco/alta eficiência,1,Baixo,Baixo,0.18914728682170542,0.34108527131782945,0.06451535364461271,0.92373219368879
221,3557204,Chavantes,SP,12211,0.924080617658204,1.0821566656534687,False,Icém; Paulo de Faria; Itapura,similaridade,0.49,0.38,0.0,94.60333333333334,0,20.864557550476814,93.71,90.1,100.0,1.72911510095363,40,0.435,alto risco/alta eficiência,1,Médio,Baixo,0.5054263565891473,0.3426356589147287,0.1731770927227931,0.9249349242450629
222,3552304,Sud Mennucci,SP,7355,0.9236585827965139,1.0826511209069818,False,Embaúba; Jales; Guariba,similaridade,0.44,0.31,0.0,94.57333333333334,16,50.0,97.28,86.44,100.0,0.0,100,0.375,baixo risco/alta eficiência,3,Médio,Baixo,0.3364341085271318,0.34418604651162793,0.11579592572561746,0.9244397800963325
223,3541000,Praia Grande,SP,349935,0.9225338093342145,1.0839711129087966,False,Paulínia; Lins; Vinhedo,similaridade,0.0,0.31,100.0,94.13666666666666,60,40.46855800278926,97.39,85.02,100.0,0.93711600557852,80,0.155,baixo risco/alta eficiência,2,Muito baixo,Baixo,0.040310077519379844,0.3457364341085271,0.01393666246018869,0.916268696452596
224,3522307,Itapetininga,SP,157790,0.9222037646996067,1.084359051956087,False,Lins; Paulínia; Vinhedo,similaridade,0.0,0.37,0.0,94.11333333333333,68,40.00458594564712,93.27,89.07,100.0,0.00917189129424168,80,0.185,baixo risco/alta eficiência,3,Muito baixo,Baixo,0.05581395348837209,0.34728682170542635,0.01938345051379124,0.9201605321276548
225,3526407,Laranjal Paulista,SP,26261,0.9216890867752937,1.0849645659782,False,Pompéia; Pirangi; Pontal,similaridade,0.49,0.46,0.0,94.43333333333334,32,42.70372278272669,93.52,89.78,100.0,5.40744556545338,80,0.475,alto risco/alta eficiência,3,Médio,Médio,0.6093023255813953,0.3488372093023256,0.21254732287723094,0.9230058037903562
226,3514924,Elisiário,SP,3138,0.9213139446760138,1.0854063436016446,False,Marapoama; Adamantina; Santa Ernestina,similaridade,0.46,0.29,0.0,94.40666666666668,0,31.614328253194454,91.61,91.61,100.0,3.22865650638891,60,0.375,baixo risco/alta eficiência,1,Médio,Baixo,0.3364341085271318,0.35038759689922483,0.11788233880175471,0.9158134650013979
227,3556206,Valinhos,SP,126325,0.9205636604774537,1.08629097903055,False,Pompéia; Ituverava; Pontal,similaridade,0.5,0.62,0.0,94.35333333333334,40,40.0,93.66,89.4,100.0,0.0,80,0.56,alto risco/alta eficiência,3,Médio,Alto,0.7713178294573644,0.351937984496124,0.2714560423051499,0.9207135175681455
228,3509957,Canas,SP,4931,0.9202731220984786,1.0866339307180046,False,Paranapuã; Itapura; Icém,similaridade,0.28,0.21,0.0,94.30666666666667,32,10.0,96.45,86.47,100.0,0.0,20,0.245,baixo risco/alta eficiência,1,Baixo,Baixo,0.11162790697674418,0.35348837209302325,0.039459167117360736,0.9217715260516571
